ndx	pdbpath	fxity	nclusts	aver_rmsd	nfrags
1921	../scop40NR/d1sqga1.ent	0.25547445255474455	35	2.6235359720490776	137
1922	../scop40NR/d3zdsa_.ent	0.589622641509434	250	4.6862589949672335	424
1923	../scop40NR/d3ze3a_.ent	0.26956521739130435	31	3.1931971845734997	115
1924	../scop40NR/d3ziwa1.ent	0.6583850931677019	106	4.911089917846422	161
1925	../scop40NR/d1sqga2.ent	0.3879003558718861	109	4.746347057044652	281
1926	../scop40NR/d1sqwa2.ent	0.4725274725274725	43	4.387595814929292	91
1927	../scop40NR/d3ziwa2.ent	0.5042735042735043	59	4.110550885848753	117
1928	../scop40NR/d3znua_.ent	0.5274725274725275	48	5.032454078960586	91
1929	../scop40NR/d1sr4c_.ent	0.5695364238410596	86	4.3011233106312385	151
1930	../scop40NR/d3zq5a3.ent	0.5	93	5.067740623432493	186
1931	../scop40NR/d3zs3a_.ent	0.7090909090909091	156	4.8345637825956524	220
1932	../scop40NR/d1sr8a_.ent	0.41935483870967744	117	4.694865250821086	279
1933	../scop40NR/d1sraa_.ent	0.3581081081081081	53	3.517771454122519	148
1934	../scop40NR/d1ss3a_.ent	0.48936170212765956	23	4.301675561341618	47
1935	../scop40NR/d1ss6a1.ent	0.7525773195876289	73	4.5467674424397675	97
1936	../scop40NR/d3zuda_.ent	0.7260869565217392	167	4.789389759151156	230
1937	../scop40NR/d1sska1.ent	0.7417218543046358	112	4.146337787674517	151
1938	../scop40NR/d3zyqa1.ent	0.43661971830985913	62	3.9652537037573197	142
1939	../scop40NR/d3zzsa_.ent	0.84375	54	5.510077232320327	64
1940	../scop40NR/d4a1ia1.ent	0.6	27	4.6243405483681475	45
1941	../scop40NR/d4a2ba1.ent	0.38421052631578945	73	4.863736028742262	190
1942	../scop40NR/d1ssqa_.ent	0.33613445378151263	80	4.524027894951136	238
1943	../scop40NR/d1st6a5.ent	0.32903225806451614	51	2.6310316666542057	155
1944	../scop40NR/d1stza2.ent	0.41630901287553645	97	4.5253350154710255	233
1945	../scop40NR/d1su1a_.ent	0.5469613259668509	99	4.710867885565577	181
1946	../scop40NR/d1sumb_.ent	0.22522522522522523	50	2.3380827287682324	222
1947	../scop40NR/d1sv7a_.ent	0.6320754716981132	67	4.46406641302265	106
1948	../scop40NR/d1svba2.ent				
1949	../scop40NR/d4a5sa1.ent	0.5202558635394456	244	4.713081069925506	469
1950	../scop40NR/d4a64a1.ent	0.26744186046511625	92	3.59859047097639	344
1951	../scop40NR/d1svma_.ent	0.30919220055710306	111	3.942263873581874	359
1952	../scop40NR/d4a8ua_.ent	0.7108433734939759	118	5.569300540012214	166
1953	../scop40NR/d4aa7a1.ent	0.11764705882352941	2	0.675092638054521	17
1954	../scop40NR/d4aana1.ent	0.6987951807228916	116	4.8180221365379445	166
1955	../scop40NR/d1sx5a_.ent	0.4190871369294606	101	4.707595011565896	241
1956	../scop40NR/d4aana2.ent	0.7777777777777778	126	5.157330721418018	162
1957	../scop40NR/d1sxja1.ent	0.38461538461538464	55	3.1095535006288317	143
1958	../scop40NR/d1sxjd1.ent	0.3181818181818182	28	2.6977051706322706	88
1959	../scop40NR/d4af1a1.ent	0.4148148148148148	56	4.536550472337032	135
1960	../scop40NR/d1sxje1.ent	0.25	24	2.4899735283429942	96
1961	../scop40NR/d4agha_.ent	0.44155844155844154	34	4.900052007931765	77
1962	../scop40NR/d1sy7a1.ent	0.44751381215469616	81	4.6525716197741405	181
1963	../scop40NR/d4aiaa1.ent	0.5271739130434783	97	4.557371613679591	184
1964	../scop40NR/d1syxb_.ent	0.711864406779661	42	4.676665011081707	59
1965	../scop40NR/d1sz9a1.ent	0.27205882352941174	37	2.5203119743628277	136
1966	../scop40NR/d1szba2.ent	0.8095238095238095	34	4.488599999015834	42
1967	../scop40NR/d4akma_.ent	0.5460526315789473	83	4.284992920350892	152
1968	../scop40NR/d4aoga1.ent	0.6973684210526315	53	4.468339670305024	76
1969	../scop40NR/d1szha1.ent	0.2937062937062937	42	3.1824619670094436	143
1970	../scop40NR/d1t0fa1.ent	0.3917525773195876	38	3.8446577531914614	97
1971	../scop40NR/d1t0fa2.ent	0.42138364779874216	67	4.685018499787767	159
1972	../scop40NR/d1t15a1.ent	0.5188679245283019	55	4.535476817580019	106
1973	../scop40NR/d1t1ea2.ent	0.5519125683060109	101	4.635598734156899	183
1974	../scop40NR/d1t1ra3.ent	0.6956521739130435	16	4.478665167307358	23
1975	../scop40NR/d4aqla2.ent	0.3633440514469453	113	4.2779051647194315	311
1976	../scop40NR/d1t1ua2.ent	0.419811320754717	89	4.534456838794973	212
1977	../scop40NR/d4atma_.ent	0.22522522522522523	50	3.2998606577326934	222
1978	../scop40NR/d1t2ha_.ent	0.7391304347826086	85	5.384953264604219	115
1979	../scop40NR/d4av7a2.ent	0.4369747899159664	52	4.72338485604339	119
1980	../scop40NR/d1t2wa_.ent	0.6056338028169014	86	4.551399355365913	142
1981	../scop40NR/d1t2ya_.ent	0.9545454545454546	21	4.308485992191252	22
1982	../scop40NR/d4axoa_.ent	0.835820895522388	112	5.028711518205123	134
1983	../scop40NR/d4ay9b_.ent	0.5384615384615384	56	3.8897063916868713	104
1984	../scop40NR/d1t36a1.ent	0.4066666666666667	61	4.10602416168054	150
1985	../scop40NR/d4az9a1.ent	0.5588235294117647	57	5.161184056911593	102
1986	../scop40NR/d1t36a2.ent	0.42962962962962964	58	4.463762180156015	135
1987	../scop40NR/d4b0ha_.ent	0.803030303030303	106	4.8622544724613945	132
1988	../scop40NR/d1t3oa1.ent	0.7887323943661971	56	4.515754581420012	71
1989	../scop40NR/d1t3ta1.ent	0.4153846153846154	27	3.850186292631386	65
1990	../scop40NR/d1t3ta3.ent	0.40939597315436244	61	4.697523847204206	149
1991	../scop40NR/d4b0na1.ent	0.41409691629955947	94	4.661321449513212	227
1992	../scop40NR/d1t3ta4.ent	0.5	103	4.799123096964268	206
1993	../scop40NR/d1t3ta7.ent	0.4766355140186916	102	4.537887173681131	214
1994	../scop40NR/d1t4ba2.ent	0.44036697247706424	96	4.529787840498659	218
1995	../scop40NR/d1t4wa_.ent	0.41450777202072536	80	4.885077087045461	193
1996	../scop40NR/d4b8ra_.ent	0.44680851063829785	210	5.172381243513903	470
1997	../scop40NR/d4ba8a1.ent	0.5154639175257731	50	4.381266254131517	97
1998	../scop40NR/d4bhxa1.ent	0.43023255813953487	37	3.7262917322007434	86
1999	../scop40NR/d1t5ja1.ent	0.31986531986531985	95	3.3250666598094805	297
2000	../scop40NR/d4bkha1.ent	0.6847826086956522	63	4.781407645461634	92
2001	../scop40NR/d4bnda1.ent	0.43775100401606426	109	4.548232526663313	249
2002	../scop40NR/d1t5oa1.ent	0.3582089552238806	120	4.429360533259339	335
2003	../scop40NR/d1t61a1.ent	0.6226415094339622	66	4.36132062215659	106
2004	../scop40NR/d1t6ua_.ent	0.2543859649122807	29	2.608130575660771	114
2005	../scop40NR/d1t71a_.ent	0.49280575539568344	137	4.735044719479258	278
2006	../scop40NR/d4bofa_.ent	0.3358024691358025	136	4.565477968507779	405
2007	../scop40NR/d4bspa_.ent	0.5568181818181818	49	4.786187653175809	88
2008	../scop40NR/d1t77a1.ent	0.38205980066445183	115	4.132434474002989	301
2009	../scop40NR/d4bt7a_.ent	0.4592274678111588	107	4.690301608749677	233
2010	../scop40NR/d1t92a1.ent	0.5865384615384616	61	4.58491868831041	104
2011	../scop40NR/d1t95a2.ent	0.5342465753424658	39	4.701805956403049	73
2012	../scop40NR/d1tafb_.ent	0.29850746268656714	20	3.2640339083377063	67
2013	../scop40NR/d1tbaa_.ent	0.78125	50	4.352665085796616	64
2014	../scop40NR/d1tbge_.ent	0.47692307692307695	31	3.8241611605494685	65
2015	../scop40NR/d1td6a_.ent	0.3250883392226148	92	3.6076192896358292	283
2016	../scop40NR/d1tdza1.ent	0.4	34	3.607337769769055	85
2017	../scop40NR/d4bvqa1.ent	0.3716577540106952	139	5.0402433208456685	374
2018	../scop40NR/d1te5a_.ent	0.488	122	4.746458685078144	250
2019	../scop40NR/d1te7a_.ent	0.58	58	4.855534504494071	100
2020	../scop40NR/d1tf5a1.ent	0.5378151260504201	64	4.497751610733326	119
2021	../scop40NR/d4c1ha_.ent	0.5551020408163265	136	5.010767167918337	245
2022	../scop40NR/d1tf5a2.ent	0.27053140096618356	56	2.5263671460432024	207
2023	../scop40NR/d1tf7a2.ent	0.45188284518828453	108	4.757679676941652	239
2024	../scop40NR/d1tfia_.ent	0.8085106382978723	38	4.093195796822357	47
2025	../scop40NR/d1th0a_.ent	0.3721973094170404	83	4.45852897221484	223
2026	../scop40NR/d4c1ua_.ent	0.35368956743002544	139	4.318251866355497	393
2027	../scop40NR/d4c2mc2.ent	0.5384615384615384	77	4.5985932753391445	143
2028	../scop40NR/d4c2mg1.ent	0.5818181818181818	64	4.5335537768494	110
2029	../scop40NR/d4c2mi1.ent	0.6666666666666666	40	4.427127364261283	60
2030	../scop40NR/d1thfd_.ent	0.356	89	4.525609432939768	250
2031	../scop40NR/d4coga_.ent	0.6911764705882353	141	4.886338725512771	204
2032	../scop40NR/d4cpai_.ent	0.9705882352941176	33	4.216193109235136	34
2033	../scop40NR/d4cr2i2.ent	0.4349442379182156	117	4.329827510730355	269
2034	../scop40NR/d4cr2p2.ent	0.32456140350877194	37	3.4799921373223555	114
2035	../scop40NR/d1thza2.ent	0.36666666666666664	143	4.616636188046016	390
2036	../scop40NR/d4cr2r1.ent	0.3210702341137124	96	3.1868035071389595	299
2037	../scop40NR/d4cr2r2.ent	0.42105263157894735	40	3.5846102077809068	95
2038	../scop40NR/d4cr2s2.ent	0.4838709677419355	45	3.8016458144490053	93
2039	../scop40NR/d4cr2z2.ent	0.3512658227848101	111	3.4074296164168936	316
2040	../scop40NR/d4cu7a1.ent	0.5953757225433526	103	4.833036612241951	173
2041	../scop40NR/d4cu7a2.ent	0.5772357723577236	71	4.631858185287256	123
2042	../scop40NR/d4cu7a3.ent	0.5118343195266272	173	4.7802221761823835	338
2043	../scop40NR/d4cu7a5.ent	0.628099173553719	76	4.459344941075159	121
2044	../scop40NR/d4czga1.ent	0.4782608695652174	66	4.786609825040269	138
2045	../scop40NR/d4d0ea1.ent	0.868421052631579	33	4.549841753333559	38
2046	../scop40NR/d1ti6a2.ent	0.383448275862069	278	4.549735791266744	725
2047	../scop40NR/d1tifa_.ent	0.5342465753424658	39	4.547646882923711	73
2048	../scop40NR/d4d6ga1.ent	0.4691075514874142	205	4.593225248657248	437
2049	../scop40NR/d4d6ga2.ent	0.6954022988505747	121	4.715907096695453	174
2050	../scop40NR/d4d7sa_.ent	0.4072164948453608	79	4.285022053024647	194
2051	../scop40NR/d4db5a_.ent	0.8031496062992126	102	4.782085252049113	127
2052	../scop40NR/d1tj2a2.ent	0.3352601156069364	116	4.219922806042366	346
2053	../scop40NR/d1tkja_.ent	0.4290909090909091	118	4.843155922078495	275
2054	../scop40NR/d4ddda_.ent	0.5132450331125827	155	4.928319922543846	302
2055	../scop40NR/d1tl2a_.ent	0.20689655172413793	48	4.419261100168222	232
2056	../scop40NR/d1tl9a_.ent	0.39622641509433965	126	4.932574460986028	318
2057	../scop40NR/d1tlja_.ent	0.43548387096774194	81	4.574678148072032	186
2058	../scop40NR/d1tm9a_.ent	0.44776119402985076	60	3.475280382017976	134
2059	../scop40NR/d1tnsa_.ent	0.6164383561643836	45	4.454832491988334	73
2060	../scop40NR/d4ddea1.ent	0.49269311064718163	236	4.949816775323208	479
2061	../scop40NR/d4dh2b_.ent	0.42028985507246375	29	3.985370514116676	69
2062	../scop40NR/d4dh4a_.ent	0.5245901639344263	64	5.291872930441436	122
2063	../scop40NR/d4dhib_.ent	0.39148936170212767	92	4.504691425455594	235
2064	../scop40NR/d4dhxb_.ent	0.2159090909090909	19	1.9929103643310155	88
2065	../scop40NR/d4djma2.ent	0.7241379310344828	42	4.477686611494751	58
2066	../scop40NR/d1to6a_.ent	0.3967391304347826	146	4.622572012357559	368
2067	../scop40NR/d1tocr2.ent	0.7333333333333333	44	4.48295160373052	60
2068	../scop40NR/d1tq1a_.ent	0.6206896551724138	72	4.7135513872860555	116
2069	../scop40NR/d4doia_.ent	0.43577981651376146	95	4.677822512643083	218
2070	../scop40NR/d1tqha_.ent	0.3514644351464435	84	4.403556638877392	239
2071	../scop40NR/d1tr0a_.ent	0.42718446601941745	44	4.644455852430675	103
2072	../scop40NR/d1tu1a1.ent	0.43884892086330934	61	4.696839377622625	139
2073	../scop40NR/d1tuaa1.ent	0.3950617283950617	32	4.369793019558558	81
2074	../scop40NR/d1tuga1.ent	0.41368078175895767	127	4.481688149530077	307
2075	../scop40NR/d4dqqa2.ent	0.308252427184466	127	4.11646795661781	412
2076	../scop40NR/d1tula_.ent	0.5353535353535354	53	3.9169405321541664	99
2077	../scop40NR/d1tuza_.ent	0.5304347826086957	61	4.494228596546474	115
2078	../scop40NR/d4dr8a_.ent	0.5675675675675675	105	5.1212178346543	185
2079	../scop40NR/d4duna1.ent	0.48134328358208955	129	4.945892408943705	268
2080	../scop40NR/d1tv8a_.ent	0.3888888888888889	126	4.648806499418356	324
2081	../scop40NR/d1twff_.ent	0.49382716049382713	40	4.473996671089002	81
2082	../scop40NR/d1twfi1.ent	0.6956521739130435	32	4.17257978633356	46
2083	../scop40NR/d1twfi2.ent	0.6231884057971014	43	4.151493944282468	69
2084	../scop40NR/d1twfk_.ent	0.40540540540540543	45	4.638577932049707	111
2085	../scop40NR/d1twfl_.ent	0.8837209302325582	38	4.008194371904793	43
2086	../scop40NR/d1tx9a1.ent	0.4	54	3.826993967073935	135
2087	../scop40NR/d1txvb4.ent	0.6111111111111112	33	4.370950902358659	54
2088	../scop40NR/d4dv8a1.ent	0.4405594405594406	126	4.722920164602171	286
2089	../scop40NR/d1txvb6.ent	0.4448979591836735	109	4.615520359541862	245
2090	../scop40NR/d1ty0a2.ent	0.5523809523809524	58	4.741346455290745	105
2091	../scop40NR/d1tygb_.ent	0.7096774193548387	44	4.728825183102665	62
2092	../scop40NR/d1u00a1.ent	0.21100917431192662	23	2.0205154256124946	109
2093	../scop40NR/d1u07a_.ent	0.5172413793103449	45	4.524970386976105	87
2094	../scop40NR/d1u0bb1.ent	0.35664335664335667	51	3.613040465166927	143
2095	../scop40NR/d1u0sa_.ent	0.5119047619047619	43	4.787974982777961	84
2096	../scop40NR/d1u20a1.ent	0.47668393782383417	92	4.763759789613209	193
2097	../scop40NR/d1u34a1.ent	0.8913043478260869	82	4.2339164537354765	92
2098	../scop40NR/d1u3em1.ent	0.5490196078431373	56	4.762210680504846	102
2099	../scop40NR/d1u3em2.ent	0.5303030303030303	35	4.613255037475442	66
2100	../scop40NR/d1u5ka2.ent	0.37012987012987014	57	3.7404037527494958	154
2101	../scop40NR/d1u5ma1.ent	0.7727272727272727	51	4.267051796296302	66
2102	../scop40NR/d1u5sb1.ent	0.8846153846153846	23	4.458257213852109	26
2103	../scop40NR/d1u5ta1.ent	0.39436619718309857	56	3.57863843315971	142
2104	../scop40NR/d1u5tb1.ent	0.6043956043956044	55	4.29507767596318	91
2105	../scop40NR/d4dwra1.ent	0.5414937759336099	261	5.129715051947503	482
2106	../scop40NR/d4dz6a1.ent	0.5426829268292683	89	4.946699733587158	164
2107	../scop40NR/d1u5ua_.ent	0.4022038567493113	146	4.690037483750938	363
2108	../scop40NR/d1u6fa1.ent	0.7205882352941176	98	4.543758304596309	136
2109	../scop40NR/d1u6ma1.ent	0.4371584699453552	80	4.488509129900708	183
2110	../scop40NR/d4e2za_.ent	0.5222772277227723	211	5.1120986343554895	404
2111	../scop40NR/d1u6za3.ent	0.367816091954023	64	4.435569930906804	174
2112	../scop40NR/d4e3ya_.ent	0.6612244897959184	162	4.9804460890031965	245
2113	../scop40NR/d1u8va2.ent	0.39338235294117646	107	4.565046925559337	272
2114	../scop40NR/d1u94a2.ent	0.47368421052631576	27	3.5591206298759808	57
2115	../scop40NR/d1u96a_.ent	0.6515151515151515	43	4.30654994629604	66
2116	../scop40NR/d1u9la_.ent	0.36923076923076925	24	3.0439711015464286	65
2117	../scop40NR/d1ub1a_.ent	0.7868852459016393	96	4.526276122283083	122
2118	../scop40NR/d4e6ua_.ent	0.3137254901960784	80	4.594757631286572	255
2119	../scop40NR/d4e9ea_.ent	0.40145985401459855	55	3.597945468378687	137
2120	../scop40NR/d4e9sa2.ent	0.7724550898203593	129	4.624263359452334	167
2121	../scop40NR/d4eada1.ent	0.3582089552238806	24	3.241559008353403	67
2122	../scop40NR/d4eada2.ent	0.42105263157894735	112	4.264963473619021	266
2123	../scop40NR/d4eada3.ent	0.5769230769230769	60	4.660458607420039	104
2124	../scop40NR/d4efae2.ent	0.373015873015873	47	4.118537892838792	126
2125	../scop40NR/d1uc4a_.ent	0.3156934306569343	173	4.247553971088	548
2126	../scop40NR/d1uc4b_.ent	0.44	77	4.612996500870646	175
2127	../scop40NR/d1uc4g_.ent	0.29850746268656714	40	3.484791218172232	134
2128	../scop40NR/d1ucsa_.ent	0.5901639344262295	36	4.352926286966113	61
2129	../scop40NR/d1udka_.ent	0.8958333333333334	43	4.438307545406537	48
2130	../scop40NR/d4enea_.ent	0.20634920634920634	91	2.864378948759988	441
2131	../scop40NR/d4eo1a_.ent	0.8	52	4.60616473286815	65
2132	../scop40NR/d1udxa1.ent	0.49673202614379086	76	3.714464059768338	153
2133	../scop40NR/d1udxa3.ent	0.5753424657534246	42	4.598072796696502	73
2134	../scop40NR/d4eojb2.ent	0.35833333333333334	43	3.4224187055530235	120
2135	../scop40NR/d1ueba1.ent	0.65	39	4.191372482544846	60
2136	../scop40NR/d1ueba3.ent	0.7636363636363637	42	4.174220316981481	55
2137	../scop40NR/d4ep4a_.ent	0.48520710059171596	82	4.8179408463813695	169
2138	../scop40NR/d4eu9a2.ent	0.5656934306569343	155	5.148584496116952	274
2139	../scop40NR/d4ewga1.ent	0.424	106	4.60861515841198	250
2140	../scop40NR/d4exla_.ent	0.5670498084291188	148	5.006763613360001	261
2141	../scop40NR/d4ez8a_.ent	0.6752411575562701	210	5.410226718332485	311
2142	../scop40NR/d4f01a1.ent	0.75	87	4.516528455383287	116
2143	../scop40NR/d4f19a1.ent	0.6697247706422018	292	5.000636867932394	436
2144	../scop40NR/d4fd9a_.ent	0.5842696629213483	52	4.637202259146073	89
2145	../scop40NR/d4fhza1.ent	0.6108597285067874	135	5.036574176930963	221
2146	../scop40NR/d4fkba_.ent	0.5816326530612245	228	5.039325724860326	392
2147	../scop40NR/d4fkea3.ent	0.627906976744186	54	4.3249311019289225	86
2148	../scop40NR/d4fywb2.ent	0.72	36	4.41286810529232	50
2149	../scop40NR/d4g26a1.ent	0.21782178217821782	44	3.4234692686335175	202
2150	../scop40NR/d4g26a3.ent	0.5166666666666667	93	4.822841762507587	180
2151	../scop40NR/d4g3ma2.ent	0.44339622641509435	94	4.708094811339519	212
2152	../scop40NR/d4g7he_.ent	0.4945054945054945	45	4.0015131780766815	91
2153	../scop40NR/d4g7hf1.ent	0.24293785310734464	43	2.8319554560990166	177
2154	../scop40NR/d4g92b_.ent	0.24719101123595505	22	2.9304400404856192	89
2155	../scop40NR/d1uf2a_.ent	0.27282157676348545	263	4.435677084632607	964
2156	../scop40NR/d1ufna1.ent	0.6282051282051282	49	4.538692853438627	78
2157	../scop40NR/d1ufza1.ent	0.417910447761194	28	2.951198974844607	67
2158	../scop40NR/d1ug2a1.ent	0.5465116279069767	47	4.726733409565419	86
2159	../scop40NR/d4g9sa1.ent	0.6236559139784946	116	4.380765493796807	186
2160	../scop40NR/d1ug3a2.ent	0.31451612903225806	39	3.0239099819469	124
2161	../scop40NR/d1ug4a_.ent	0.7543859649122807	43	4.44963059400771	57
2162	../scop40NR/d1ug9a3.ent	0.5991735537190083	145	4.575180616404065	242
2163	../scop40NR/d1ugja1.ent	0.6	75	4.680993536605835	125
2164	../scop40NR/d1ugla_.ent	0.851063829787234	40	4.606377881811236	47
2165	../scop40NR/d1uhaa1.ent	0.8205128205128205	32	4.4589227057851355	39
2166	../scop40NR/d1uila1.ent	0.5257731958762887	51	4.870780106779999	97
2167	../scop40NR/d1ukfa1.ent	0.4076086956521739	75	4.468132838851108	184
2168	../scop40NR/d1ukvg2.ent	0.5454545454545454	24	4.274765401293546	44
2169	../scop40NR/d1ukxa1.ent	0.5666666666666667	68	4.639003736351927	120
2170	../scop40NR/d1ul5a_.ent	0.8192771084337349	68	4.5450154753689285	83
2171	../scop40NR/d4gbua_.ent	0.5671641791044776	228	5.069885483524602	402
2172	../scop40NR/d4ge1a_.ent	0.4479166666666667	86	4.766670672332111	192
2173	../scop40NR/d4gh0a_.ent	0.395	79	3.9521754485994576	200
2174	../scop40NR/d1um0a_.ent	0.4419889502762431	160	4.675453026126948	362
2175	../scop40NR/d4ghga2.ent	0.5821596244131455	124	4.724977486995122	213
2176	../scop40NR/d4gi7a_.ent	0.2973856209150327	91	4.357343010058534	306
2177	../scop40NR/d1umda_.ent	0.3286908077994429	118	4.201966038101709	359
2178	../scop40NR/d4gkfa_.ent	0.3146853146853147	45	2.9599332023262424	143
2179	../scop40NR/d1umma_.ent	0.5205479452054794	76	4.202825495658303	146
2180	../scop40NR/d1umqa_.ent	0.5087719298245614	29	3.5788632012965604	57
2181	../scop40NR/d1umza_.ent	0.5075757575757576	134	4.689278066948935	264
2182	../scop40NR/d4gm5a_.ent	0.5285714285714286	185	4.684323106149508	350
2183	../scop40NR/d4gnia1.ent	0.4530386740331492	82	4.74408047517131	181
2184	../scop40NR/d4gr2a_.ent	0.2897196261682243	31	3.1254282570976453	107
2185	../scop40NR/d4gv5a_.ent	0.7692307692307693	30	4.511116688773477	39
2186	../scop40NR/d1un8a4.ent	0.4397590361445783	146	4.646528306111503	332
2187	../scop40NR/d1unnc1.ent	0.4528301886792453	48	4.743562828522639	106
2188	../scop40NR/d1uoua1.ent	0.27692307692307694	18	3.1226019810713255	65
2189	../scop40NR/d1uoya_.ent	0.8032786885245902	49	4.334892808093527	61
2190	../scop40NR/d1us6a_.ent	0.3103448275862069	27	2.857912228852097	87
2191	../scop40NR/d4gvfa_.ent	0.5205882352941177	177	4.8205660721212364	340
2192	../scop40NR/d1usya_.ent	0.4227941176470588	115	4.73319512986736	272
2193	../scop40NR/d1ut3a_.ent	0.9142857142857143	32	4.6915493373968165	35
2194	../scop40NR/d1utga_.ent	0.22388059701492538	15	2.5866350483246383	67
2195	../scop40NR/d1utya_.ent	0.54	81	4.378114185973009	150
2196	../scop40NR/d1uuna_.ent	0.5248618784530387	95	5.081566250001128	181
2197	../scop40NR/d4gvqa_.ent	0.544891640866873	176	5.224969307276692	323
2198	../scop40NR/d4h05a1.ent	0.4393939393939394	116	4.580324756180828	264
2199	../scop40NR/d4h0pa2.ent	0.481651376146789	105	4.442878205584096	218
2200	../scop40NR/d4h31a1.ent	0.5466666666666666	82	4.919566913121276	150
2201	../scop40NR/d1uuqa_.ent	0.39518072289156625	164	4.56604868315382	415
2202	../scop40NR/d1uvqb2.ent	0.47191011235955055	42	4.695674327693493	89
2203	../scop40NR/d1uw0a_.ent	0.5350877192982456	61	4.791962921481824	114
2204	../scop40NR/d4h31a2.ent	0.5224719101123596	93	4.887802986257186	178
2205	../scop40NR/d1uw2a_.ent	0.5689655172413793	33	4.124040376674052	58
2206	../scop40NR/d4h8ea_.ent	0.3448275862068966	80	4.179556185414508	232
2207	../scop40NR/d4hbqa1.ent	0.8785046728971962	94	5.839402188514661	107
2208	../scop40NR/d4he8n_.ent	0.24764150943396226	105	2.88600210928449	424
2209	../scop40NR/d1uwka_.ent	0.3157894736842105	174	4.404605399808111	551
2210	../scop40NR/d4hjla2.ent	0.4013840830449827	116	4.382579025870999	289
2211	../scop40NR/d4hkea1.ent	0.6017699115044248	68	4.609902535263752	113
2212	../scop40NR/d4hmsa_.ent	0.6761904761904762	142	5.136047539939753	210
2213	../scop40NR/d4hr3a1.ent	0.5976095617529881	150	4.843158882375093	251
2214	../scop40NR/d1ux5a_.ent	0.25735294117647056	105	3.306865715455484	408
2215	../scop40NR/d4hrfa1.ent	0.3783783783783784	56	4.275042735953143	148
2216	../scop40NR/d4hsva_.ent	0.5806451612903226	36	4.703916526082651	62
2217	../scop40NR/d1ux6a2.ent	0.32231404958677684	39	4.08787349152863	121
2218	../scop40NR/d4hwsa2.ent	0.4392523364485981	47	4.567148517896977	107
2219	../scop40NR/d4hwta2.ent	0.4857142857142857	51	4.538745694249665	105
2220	../scop40NR/d1uxya2.ent	0.4316546762589928	60	4.48997798030433	139
2221	../scop40NR/d4hwxa1.ent	0.6363636363636364	70	4.7666489335254205	110
2222	../scop40NR/d1uz3a_.ent	0.35353535353535354	35	3.0621359379662385	99
2223	../scop40NR/d4hz2a2.ent	0.45528455284552843	56	3.491867026493029	123
2224	../scop40NR/d4i0ua2.ent	0.32786885245901637	20	2.515261919211393	61
2225	../scop40NR/d1uz5a2.ent	0.4161849710982659	72	4.60674905772397	173
2226	../scop40NR/d4i0va_.ent	0.45161290322580644	56	3.854303382087061	124
2227	../scop40NR/d4i2aa1.ent	0.4065934065934066	37	3.680518264984497	91
2228	../scop40NR/d4i2aa2.ent	0.43859649122807015	25	3.4795070682609586	57
2229	../scop40NR/d1v0da_.ent	0.3817427385892116	92	3.972288468539991	241
2230	../scop40NR/d1v1ha1.ent	0.5070422535211268	36	4.493155037403769	71
2231	../scop40NR/d1v32a1.ent	0.5764705882352941	49	4.211094564500565	85
2232	../scop40NR/d4i6ka_.ent	0.42424242424242425	112	4.581475116913715	264
2233	../scop40NR/d4i6ra_.ent	0.4605263157894737	35	3.775000759046989	76
2234	../scop40NR/d1v33a_.ent	0.33819241982507287	116	4.245278689666528	343
2235	../scop40NR/d1v37a_.ent	0.4642857142857143	78	4.558151982077387	168
2236	../scop40NR/d1v38a1.ent	0.45161290322580644	28	3.5352797373260967	62
2237	../scop40NR/d1v4pa_.ent	0.4391891891891892	65	5.021890736356449	148
2238	../scop40NR/d4i7ga1.ent	0.34265734265734266	147	4.657190361987507	429
2239	../scop40NR/d4i9xc1.ent	0.8529411764705882	29	4.20869682950957	34
2240	../scop40NR/d1v58a1.ent	0.46408839779005523	84	4.472499456278119	181
2241	../scop40NR/d1v58a2.ent	0.7666666666666667	46	4.864851667881012	60
2242	../scop40NR/d1v5ma1.ent	0.5916666666666667	71	4.561872699153092	120
2243	../scop40NR/d1v5na1.ent	0.6438356164383562	47	4.639995847970421	73
2244	../scop40NR/d1v5ra1.ent	0.6419753086419753	52	4.801654110592943	81
2245	../scop40NR/d4ieua_.ent	0.7619047619047619	144	4.932467022282636	189
2246	../scop40NR/d4ij5a_.ent	0.4784688995215311	100	4.916196934940742	209
2247	../scop40NR/d1v5va2.ent	0.4169381107491857	128	4.726301160487446	307
2248	../scop40NR/d1v65a1.ent	0.6041666666666666	29	4.295333121954981	48
2249	../scop40NR/d1v6ga2.ent	0.7419354838709677	23	4.453774105497751	31
2250	../scop40NR/d1v6za1.ent	0.7	42	4.844945270220439	60
2251	../scop40NR/d1v74a_.ent	0.5384615384615384	56	4.563890867354073	104
2252	../scop40NR/d1v76a_.ent	0.5730337078651685	51	4.5631749943912725	89
2253	../scop40NR/d1v7za_.ent	0.3779527559055118	96	4.3489973231576355	254
2254	../scop40NR/d1v87a1.ent	0.6224489795918368	61	4.5861594048404335	98
2255	../scop40NR/d1v8ha1.ent	0.5533980582524272	57	4.085218831606034	103
2256	../scop40NR/d1v8pa_.ent	0.3333333333333333	43	3.7300972414127043	129
2257	../scop40NR/d1v95a1.ent	0.5087719298245614	58	5.008064955128967	114
2258	../scop40NR/d1v9fa_.ent	0.4777327935222672	118	4.714788504791795	247
